Time,Q1,T1,SP1
392.02,40.829885833333556,46.088899999999995,46.0
393.01,44.09139683333354,45.7666,46.0
394.07,44.13263083333354,45.7666,46.0
395.12,40.89407333333356,46.088899999999995,46.0
396.19,44.158696333333545,45.7666,46.0
397.21,40.92058333333356,46.088899999999995,46.0
398.19,40.90606300000023,46.088899999999995,46.0
399.21,40.89095000000023,46.088899999999995,46.0
400.01,40.8790966666669,46.088899999999995,46.0
401.25,40.86072400000023,46.088899999999995,46.0
402.2,40.846648166666895,46.088899999999995,46.0
403.03,40.83435033333357,46.088899999999995,46.0
404.12,40.8182001666669,46.088899999999995,46.0
405.08,44.07854416666689,45.7666,46.0
406.05,44.11627716666689,45.7666,46.0
407.11,40.877571500000236,46.088899999999995,46.0
408.23,40.86097683333357,46.088899999999995,46.0
409.21,40.84645650000024,46.088899999999995,46.0
410.22,44.108745500000225,45.7666,46.0
411.21,44.147256500000225,45.7666,46.0
412.13,40.910625166666904,46.088899999999995,46.0
413.23,44.17641516666689,45.7666,46.0
414.1,40.94052466666691,46.088899999999995,46.0
415.26,40.92333733333358,46.088899999999995,46.0
416.2,44.18290333333356,45.7666,46.0
417.09,44.217524333333564,45.7666,46.0
418.04,40.98044850000025,46.088899999999995,46.0
419.29,40.96192766666692,46.088899999999995,46.0
420.04,44.2141026666669,45.7666,46.0
421.32,40.972137333333585,46.088899999999995,46.0
422.18,40.95939500000026,46.088899999999995,46.0
423.22,44.22285100000024,45.7666,46.0
424.1,40.98681233333359,46.088899999999995,46.0
425.31,40.968884166666925,46.088899999999995,46.0
426.19,40.955845500000265,46.088899999999995,46.0
427.22,40.9405843333336,46.088899999999995,46.0
428.21,40.9259158333336,46.088899999999995,46.0
429.22,40.91095100000027,46.088899999999995,46.0
430.04,44.16584900000025,45.7666,46.0
431.32,40.92388366666693,46.088899999999995,46.0
432.19,44.180726666666914,45.7666,46.0
433.22,44.22079366666692,45.7666,46.0
434.1,44.25502566666692,45.7666,46.0
435.3,41.01424566666694,46.088899999999995,46.0
436.03,41.003429500000266,46.088899999999995,46.0
437.32,40.98431600000027,46.088899999999995,46.0
438.19,40.97142550000027,46.088899999999995,46.0
439.23,40.95601616666694,46.088899999999995,46.0
440.21,40.941495833333605,46.088899999999995,46.0
441.21,40.92667916666694,46.088899999999995,46.0
442.04,40.91438133333361,46.088899999999995,46.0
443.27,44.18522833333359,45.7666,46.0
444.1,40.94993050000027,46.088899999999995,46.0
445.31,40.93200233333361,46.088899999999995,46.0
446.18,44.18884533333359,45.7666,46.0
447.22,40.95043600000027,46.088899999999995,46.0
448.04,40.93828633333361,46.088899999999995,46.0
449.32,44.21107833333359,45.7666,46.0
450.18,40.975336000000276,46.088899999999995,46.0
451.16,44.23645800000026,45.7666,46.0
452.23,40.997604166666946,46.088899999999995,46.0
453.12,40.98441733333361,46.088899999999995,46.0
454.09,40.97004516666695,46.088899999999995,46.0
455.06,40.95567300000028,46.088899999999995,46.0
456.3,40.93730033333362,46.088899999999995,46.0
457.19,40.92411350000029,46.088899999999995,46.0
458.22,40.90885233333362,46.088899999999995,46.0
459.21,40.89418383333362,46.088899999999995,46.0
460.04,40.881886000000286,46.088899999999995,46.0
461.13,40.865735833333616,46.088899999999995,46.0
462.15,44.1284138333336,45.7666,46.0
463.23,40.88941183333362,46.088899999999995,46.0
464.09,40.87666950000029,46.088899999999995,46.0
465.32,40.85844500000029,46.088899999999995,46.0
466.18,40.84570266666696,46.088899999999995,46.0
467.2,40.83058966666696,46.088899999999995,46.0
468.21,44.09287866666695,45.7666,46.0
469.21,44.131778666666946,45.7666,46.0
470.22,44.17106766666694,45.7666,46.0
471.05,40.93576983333363,46.088899999999995,46.0
472.03,40.9212495000003,46.088899999999995,46.0
473.26,40.9030250000003,46.088899999999995,46.0
474.09,40.89072716666697,46.088899999999995,46.0
475.31,44.161185166666954,45.7666,46.0
476.19,100.0,46.088899999999995,70.0
477.22,100.0,45.7666,70.0
478.08,100.0,46.088899999999995,70.0
479.13,100.0,45.7666,70.0
480.3,100.0,46.088899999999995,70.0
481.05,100.0,46.088899999999995,70.0
482.26,100.0,46.088899999999995,70.0
483.2,100.0,46.088899999999995,70.0
484.08,100.0,46.411199999999994,70.0
485.25,100.0,46.411199999999994,70.0
486.2,100.0,46.411199999999994,70.0
487.1,100.0,46.7335,70.0
488.04,100.0,46.7335,70.0
489.25,100.0,46.7335,70.0
490.07,100.0,47.0558,70.0
491.27,100.0,47.0558,70.0
492.22,100.0,47.378099999999996,70.0
493.22,100.0,47.378099999999996,70.0
494.1,100.0,47.700399999999995,70.0
495.18,100.0,47.700399999999995,70.0
496.02,100.0,47.700399999999995,70.0
497.3,100.0,48.02269999999999,70.0
498.19,100.0,48.02269999999999,70.0
499.22,100.0,48.345,70.0
500.21,100.0,48.345,70.0
501.1,100.0,48.6673,70.0
502.04,100.0,48.6673,70.0
503.26,100.0,48.989599999999996,70.0
504.1,100.0,49.311899999999994,70.0
505.31,100.0,49.311899999999994,70.0
506.18,100.0,49.63419999999999,70.0
507.23,100.0,49.63419999999999,70.0
508.03,100.0,49.9565,70.0
509.32,100.0,49.9565,70.0
510.18,100.0,50.2788,70.0
511.22,100.0,50.601099999999995,70.0
512.23,100.0,50.601099999999995,70.0
513.21,100.0,50.923399999999994,70.0
514.1,100.0,50.923399999999994,70.0
515.31,100.0,51.2457,70.0
516.18,100.0,51.2457,70.0
517.22,100.0,51.568,70.0
518.21,100.0,51.568,70.0
519.22,100.0,51.890299999999996,70.0
520.04,100.0,52.212599999999995,70.0
521.25,100.0,52.53489999999999,70.0
522.2,100.0,52.53489999999999,70.0
523.03,100.0,52.53489999999999,70.0
524.21,100.0,52.8572,70.0
525.21,100.0,53.1795,70.0
526.03,100.0,53.1795,70.0
527.32,100.0,53.501799999999996,70.0
528.19,100.0,53.501799999999996,70.0
529.06,100.0,53.824099999999994,70.0
530.31,100.0,53.824099999999994,70.0
531.18,100.0,54.14639999999999,70.0
532.03,100.0,54.14639999999999,70.0
533.26,100.0,54.4687,70.0
534.09,100.0,54.4687,70.0
535.25,100.0,54.791,70.0
536.2,100.0,55.113299999999995,70.0
537.22,100.0,55.113299999999995,70.0
538.02,100.0,55.113299999999995,70.0
539.26,100.0,55.435599999999994,70.0
540.19,100.0,55.75789999999999,70.0
541.22,100.0,55.75789999999999,70.0
542.22,100.0,56.0802,70.0
543.21,100.0,56.0802,70.0
544.08,100.0,56.402499999999996,70.0
545.31,100.0,56.402499999999996,70.0
546.19,100.0,56.724799999999995,70.0
547.22,100.0,57.04709999999999,70.0
548.21,100.0,57.04709999999999,70.0
549.22,100.0,57.3694,70.0
550.03,100.0,57.3694,70.0
551.32,100.0,57.6917,70.0
552.18,100.0,57.6917,70.0
553.22,100.0,58.013999999999996,70.0
554.11,100.0,58.013999999999996,70.0
555.3,100.0,58.336299999999994,70.0
556.03,100.0,58.336299999999994,70.0
557.26,100.0,58.65859999999999,70.0
558.2,100.0,58.65859999999999,70.0
559.22,100.0,58.65859999999999,70.0
560.21,100.0,58.9809,70.0
561.21,100.0,58.9809,70.0
562.03,100.0,59.3032,70.0
563.27,100.0,59.3032,70.0
564.09,100.0,59.625499999999995,70.0
565.3,100.0,59.625499999999995,70.0
566.19,100.0,59.947799999999994,70.0
567.22,100.0,59.947799999999994,70.0
568.07,100.0,59.947799999999994,70.0
569.31,100.0,60.27009999999999,70.0
570.18,100.0,60.27009999999999,70.0
571.23,100.0,60.5924,70.0
572.22,100.0,60.5924,70.0
573.21,100.0,60.914699999999996,70.0
574.08,100.0,60.914699999999996,70.0
575.25,100.0,61.236999999999995,70.0
576.2,100.0,61.236999999999995,70.0
577.23,100.0,61.236999999999995,70.0
578.2,100.0,61.55929999999999,70.0
579.22,100.0,61.55929999999999,70.0
580.03,100.0,61.88159999999999,70.0
581.09,100.0,61.88159999999999,70.0
582.13,100.0,62.2039,70.0
583.24,100.0,62.2039,70.0
584.1,100.0,62.526199999999996,70.0
585.23,100.0,62.526199999999996,70.0
586.02,100.0,62.526199999999996,70.0
587.28,100.0,62.848499999999994,70.0
588.16,100.0,62.848499999999994,70.0
589.1,100.0,62.848499999999994,70.0
590.1,100.0,63.17079999999999,70.0
591.04,100.0,63.17079999999999,70.0
592.03,100.0,63.4931,70.0
593.04,100.0,63.4931,70.0
594.09,100.0,63.4931,70.0
595.25,100.0,63.8154,70.0
596.2,100.0,63.8154,70.0
597.22,100.0,63.8154,70.0
598.02,100.0,64.1377,70.0
599.27,100.0,64.1377,70.0
600.19,98.07665183333371,64.46,70.0
601.02,98.84301850000031,64.46,70.0
602.27,99.99718516666698,64.46,70.0
603.19,97.57423250000039,64.78229999999999,70.0
604.06,98.3307990000003,64.78229999999999,70.0
605.21,99.33085816666704,64.78229999999999,70.0
606.21,96.92375816666706,65.10459999999999,70.0
607.21,97.73965816666706,65.10459999999999,70.0
608.21,98.55555816666705,65.10459999999999,70.0
609.21,96.09474150000041,65.42689999999999,70.0
610.02,96.71211000000037,65.42689999999999,70.0
611.27,94.37469333333357,65.7492,70.0
612.21,95.04065200000028,65.7492,70.0
613.22,95.7562033333336,65.7492,70.0
614.07,96.35840000000029,65.7492,70.0
615.25,93.90800500000027,66.0715,70.0
616.19,94.52347000000032,66.0715,70.0
617.22,95.1978625000003,66.0715,70.0
618.21,92.56988550000031,66.3938,70.0
619.23,93.1829395000003,66.3938,70.0
620.2,93.76594183333366,66.3938,70.0
621.21,94.37298550000031,66.3938,70.0
622.03,91.59878516666697,66.7161,70.0
623.25,92.26651150000032,66.7161,70.0
624.08,92.72078433333367,66.7161,70.0
625.26,93.3666180000003,66.7161,70.0
626.2,90.60760200000036,67.0384,70.0
627.22,91.11107400000034,67.0384,70.0
628.02,91.50595400000032,67.0384,70.0
629.27,88.83280816666701,67.3607,70.0
630.2,89.24189966666702,67.3607,70.0
631.22,89.69058066666702,67.3607,70.0
632.21,90.12606516666702,67.3607,70.0
633.21,87.2892318333337,67.68299999999999,70.0
634.08,90.89493033333369,67.3607,70.0
635.32,88.15077700000037,67.68299999999999,70.0
636.18,88.48288033333367,67.68299999999999,70.0
637.22,88.88449366666704,67.68299999999999,70.0
638.21,89.26679866666704,67.68299999999999,70.0
639.22,86.37957316666706,68.00529999999999,70.0
640.07,86.66215566666706,68.00529999999999,70.0
641.18,87.03117516666703,68.00529999999999,70.0
642.21,87.37359866666706,68.00529999999999,70.0
643.22,87.70937316666706,68.00529999999999,70.0
644.09,87.99860466666706,68.00529999999999,70.0
645.31,85.11565933333372,68.32759999999999,70.0
646.06,85.32470933333371,68.32759999999999,70.0
647.31,85.6731260000004,68.32759999999999,70.0
648.19,85.91841133333375,68.32759999999999,70.0
